projectid,varname
99713242,1
99713390,4
99713419,4
99713497,124
99713580,1
99713660,3
99713674,5
99713837,30
99713870,4
99713884,1
99713894,2
99713944,3
99713967,1
99713980,1
99713990,2
99713995,1
99714034,5
99714051,2
99714146,9
99714210,1
99714268,8
99714270,272
99714308,2
99714334,5
99714399,1
99714411,1
99714431,1
99714454,5
99714496,3
99714501,2
99714515,3
99714516,1
99714519,3
99714526,1
99714535,3
99714551,1
99714624,5
99714659,1
99714703,1
99714756,7
99714761,1
99714768,2
99714771,2
99714820,45
99714825,13
99714846,3
99714899,3
99714975,1
99715018,1
99715019,1
99715027,1
99715077,1
99715117,1
99715123,12
99715182,1
99715220,1
99715247,1
99715255,1
99715347,1
99715382,2
99715424,3
99715428,1
99715437,1
99715470,1
99715596,2
99715632,1
99715636,2
99715656,181
99715667,3
99715682,3
99715687,4
99715701,11
99715710,25
99715727,1
99715876,1
99715892,12
99715947,1
99715983,1
99716043,2
99716048,3
99716076,3
99716085,1
99716103,4
99716117,1
99716129,19
99716162,2
99716277,6
99716286,4
99716340,1
99716380,1
99716390,8
99716456,11
99716480,1
99716518,7
99716521,1
99716533,4
99716561,1
99716606,74
99716609,4
99716628,7
99716656,1
99716687,1
99716705,2
99716808,1
99716881,1
99716908,8
99716917,1
99716956,2
99716999,1
99717001,1
99717044,37
99717068,1
99717070,1
99717129,1
99717178,2
99717212,44
99717218,2
99717229,3
99717241,4
99717311,1
99717375,1
99717397,1
99717411,3
99717429,188
99717443,1
99717545,3
99717548,2
99717569,1
99717582,3
99717608,1
99717636,1
99717638,1
99717658,1
99717668,7
99717764,2
99717781,9
99717873,3
99717917,2
99717942,3
99717944,2
99718017,132
99718064,1
99718068,1
99718070,33
99718090,6
99718106,1
99718160,1
99718167,1
99718222,1
99718235,1
99718251,2
99718253,1
99718258,1
99718264,1
99718272,1
99718283,1
99718300,5
99718314,2
99718359,1
99718374,1
99718381,1
99718392,2
99718406,3
99718511,1
99718593,1
99718622,1
99718645,1
99718732,8
99718774,1
99718872,1
99718892,6
99718902,91
99719005,23
99719054,1
99719078,2
99719127,1
99719137,2
99719239,1
99719255,1
99719287,3
99719301,4
99719359,1
99719424,45
99719466,1
99719475,1
99719523,3
99719554,2
99719555,1
99719568,1
99719612,1
99719758,3
99719837,1
99719866,1
99719886,1
99719929,1
99719954,2
99719976,1
99720054,1
99720058,1
99720072,6
99720227,8
99720233,2
99720289,1
99720339,1
99720350,1
99720370,2
99720393,12
99720402,1
99720435,1
99720499,2
99720500,45
99720520,4
99720533,1
99720550,1
99720567,1
99720577,1
99720587,1
99720681,4
99720721,1
99720783,1
99720805,2
99720844,1
99720924,1
99720952,1
99720958,12
99721017,2
99721033,14
99721055,3
99721128,2
99721231,1
99721271,12
99721315,1
99721390,1
99721404,2
99721454,62
99721460,6
99721491,1
99721631,1
99721640,1
99721643,2
99721646,1
99721673,2
99721688,2
99721692,1
99721706,1
99721717,2
99721761,2
99721844,1
99721889,1
99721922,2
99721969,1
99722031,1
99722113,3
99722196,2
99722225,1
99722240,1
99722256,5
99722319,2
99722323,1
99722412,1
99722426,1
99722444,3
99722594,16
99722607,4
99722735,5
99722772,6
99722798,2
99722830,1
99722852,1
99722867,12
99722968,1
99723056,1
99723078,1
99723165,8
99723168,2
99723196,2
99723203,1
99723249,1
99723256,1
99723274,2
99723281,1
99723303,1
99723329,1
99723343,1
99723349,1
99723363,39
99723365,2
99723417,2
99723436,188
99723467,1
99723483,2
99723505,1
99723643,31
99723651,76
99723672,8
99723704,11
99723729,1
99723771,1
99723825,1
99723858,2
99723941,12
99723958,1
99723962,2
99724006,74
99724037,1
99724074,1
99724085,3
99724110,1
99724289,4
99724294,3
99724332,3
99724347,1
99724368,22
99724405,1
99724433,2
99724520,1
99724530,1
99724589,2
99724599,1
99724615,4
99724625,23
99724688,3
99724729,1
99724777,1
99724861,3
99724863,40
99724927,1
99724942,12
99725052,4
99725094,2
99725162,1
99725163,1
99725198,1
99725201,1
99725212,7
99725221,2
99725223,1
99725276,1
99725324,2
99725344,8
99725347,1
99725470,2
99725665,1
99725694,1
99725696,2
99725732,5
99725741,1
99725775,1
99725791,1
99725944,1
99726002,3
99726199,1
99726227,6
99726276,1
99726287,1
99726319,2
99726354,3
99726403,1
99726466,1
99726469,3
99726531,3
99726561,8
99726707,3
99726716,1
99726783,12
99726795,1
99726822,11
99726823,1
99726883,1
99727034,4
99727054,1
99727190,57
99727271,1
99727278,1
99727290,1
99727402,2
99727442,1
99727474,1
99727633,7
99727683,4
99727733,1
99727742,1
99727780,25
99727821,1
99727872,1
99727899,1
99727960,1
99728043,1
99728186,1
99728230,3
99728231,1
99728243,1
99728250,5
99728327,2
99728331,1
99728362,2
99728366,1
99728383,1
99728440,1
99728482,141
99728610,2
99728742,1
99728779,1
99728841,45
99728847,122
99728925,1
99728932,4
99728934,1
99728936,1
99729011,1
99729048,2
99729058,3
99729072,2
99729105,1
99729115,3
99729117,1
99729163,7
99729192,2
99729197,1
99729238,2
99729283,5
99729406,1
99729415,1
99729443,13
99729460,1
99729496,1
99729504,2
99729521,3
99729609,1
99729622,3
99729623,1
99729629,1
99729673,2
99729687,13
99729697,17
99729701,3
99729704,2
99729722,1
99729741,1
99729747,2
99729759,1
99729823,1
99729887,2
99729933,1
99729955,1
99729968,1
99730018,1
99730043,13
99730073,1
99730111,1
99730138,7
99730142,3
99730173,8
99730202,1
99730217,1
99730229,15
99730273,1
99730374,272
99730376,1
99730386,2
99730389,1
99730486,1
99730490,1
99730539,13
99730782,4
99730785,2
99730803,5
99730807,1
99730830,1
99730847,2
99730922,8
99730971,1
99730975,1
99731062,1
99731097,1
99731149,1
99731270,3
99731279,4
99731287,1
99731316,1
99731407,62
99731431,1
99731640,3
99731660,1
99731773,5
99731776,1
99731791,2
99731820,3
99731824,2
99731866,1
99731873,1
99731920,112
99731922,1
99731968,1
99732033,1
99732068,1
99732085,2
99732102,1
99732136,1
99732178,1
99732273,7
99732276,9
99732282,9
99732287,1
99732309,1
99732381,1
99732412,4
99732426,2
99732427,1
99732479,1
99732513,6
99732558,1
99732566,5
99732590,1
99732640,1
99732648,1
99732695,8
99732794,8
99732815,1
99732837,2
99732864,1
99732872,1
99732904,4
99732932,1
99732955,5
99732990,1
99733028,1
99733102,1
99733174,1
99733306,1
99733307,3
99733332,41
99733367,2
99733370,1
99733441,4
99733444,1
99733558,2
99733561,47
99733565,79
99733566,1
99733611,1
99733624,35
99733672,2
99733677,7
99733691,1
99733704,1
99733771,1
99733823,3
99733876,1
99733941,1
99733951,1
99734046,1
99734050,2
99734061,1
99734129,8
99734140,4
99734203,1
99734268,1
99734357,2
99734368,1
99734371,8
99734375,3
99734378,2
99734388,4
99734395,1
99734439,3
99734456,5
99734480,1
99734546,1
99734552,4
99734749,1
99734834,2
99734895,5
99734898,1
99734945,1
99734990,1
99735136,4
99735153,1
99735181,2
99735244,1
99735344,2
99735367,3
99735396,6
99735397,1
99735436,3
99735438,1
99735497,6
99735550,10
99735560,1
99735575,1
99735577,3
99735648,1
99735674,4
99735688,4
99735712,1
99735730,3
99735795,1
99735796,1
99735829,1
99735986,3
99736029,5
99736079,9
99736104,2
99736180,1
99736227,7
99736236,1
99736253,1
99736284,1
99736319,2
99736359,1
99736362,1
99736379,3
99736411,1
99736412,2
99736489,1
99736494,5
99736507,1
99736593,1
99736606,1
99736686,56
99736766,3
99736936,1
99737178,1
99737182,1
99737187,1
99737206,1
99737223,4
99737291,1
99737296,2
99737298,8
99737300,1
99737339,1
99737340,4
99737364,1
99737371,1
99737388,3
99737408,1
99737434,1
99737448,4
99737525,1
99737527,272
99737594,1
99737603,62
99737623,3
99737638,1
99737659,1
99737710,1
99737715,1
99737743,1
99737920,1
99738026,1
99738032,1
99738033,1
99738038,1
99738044,1
99738068,33
99738122,1
99738210,1
99738296,1
99738315,2
99738414,35
99738505,1
99738518,1
99738520,1
99738541,1
99738548,1
99738564,1
99738580,1
99738627,2
99738690,3
99738891,1
99738894,13
99738981,16
99738992,1
99739004,1
99739033,1
99739072,1
99739084,1
99739130,81
99739132,13
99739200,1
99739289,1
99739346,3
99739409,1
99739456,2
99739460,14
99739490,1
99739575,1
99739646,1
99739655,12
99739677,1
99739700,75
99739711,1
99739822,82
99739880,1
99739992,4
99740002,1
99740152,1
99740196,1
99740200,1
99740205,1
99740235,1
99740238,2
99740276,1
99740315,1
99740350,2
99740405,4
99740425,2
99740451,1
99740452,1
99740518,3
99740526,63
99740551,1
99740553,1
99740630,5
99740641,1
99740675,1
99740753,4
99740785,1
99740889,3
99740978,1
99740996,1
99741042,2
99741050,1
99741058,1
99741077,2
99741083,4
99741112,1
99741139,1
99741155,9
99741169,1
99741171,1
99741213,3
99741254,3
99741258,3
99741296,1
99741359,21
99741385,1
99741474,1
99741549,1
99741590,2
99741595,1
99741626,4
99741627,2
99741659,1
99741660,2
99741773,1
99741797,1
99741808,1
99741830,1
99741839,3
99741895,124
99741953,1
99742006,1
99742034,3
99742047,1
99742051,1
99742066,13
99742078,8
99742089,80
99742096,3
99742102,4
99742120,3
99742131,5
99742146,1
99742213,1
99742229,11
99742230,4
99742240,3
99742241,1
99742253,1
99742280,1
99742305,3
99742422,3
99742432,1
99742451,1
99742470,1
99742525,2
99742699,1
99742713,1
99742721,1
99742804,2
99742861,9
99742965,1
99743104,1
99743140,1
99743145,2
99743195,1
99743238,5
99743259,1
99743326,2
99743327,1
99743369,1
99743429,29
99743535,1
99743570,66
99743601,3
99743613,3
99743626,12
99743647,2
99743661,1
99743690,3
99743718,2
99743756,6
99743846,1
99743848,6
99743850,2
99743890,1
99743923,61
99743992,1
99744041,12
99744042,1
99744068,1
99744114,1
99744116,2
99744133,3
99744152,62
99744171,1
99744194,4
99744199,2
99744230,64
99744242,3
99744266,14
99744306,3
99744326,1
99744337,1
99744341,1
99744386,1
99744396,4
99744420,3
99744424,1
99744434,11
99744493,59
99744511,2
99744723,4
99744735,1
99744787,2
99744794,2
99744797,1
99744818,1
99744835,11
99744840,1
99744868,1
99744871,1
99744877,31
99744881,1
99744924,3
99744934,1
99744936,2
99744944,1
99744954,3
99744969,1
99745002,1
99745023,2
99745048,1
99745049,1
99745052,1
99745061,1
99745064,3
99745068,1
99745082,1
99745088,2
99745093,1
99745110,1
99745124,2
99745135,42
99745158,1
99745205,1
99745245,1
99745249,2
99745264,1
99745286,2
99745368,1
99745395,2
99745410,2
99745421,2
99745492,12
99745574,3
99745575,19
99745597,1
99745611,3
99745686,2
99745711,1
99745718,1
99745735,1
99745740,1
99745754,1
99745756,4
99745760,4
99745766,1
99745791,1
99745793,1
99745800,1
99745810,1
99745870,1
99745898,1
99745937,1
99745949,1
99745954,2
99745960,1
99745961,1
99745965,1
99745969,1
99746023,1
99746039,1
99746052,1
99746068,1
99746084,1
99746172,11
99746182,1
99746212,2
99746237,1
99746284,1
99746289,1
99746302,1
99746325,11
99746381,7
99746393,1
99746396,1
99746430,1
99746517,1
99746526,1
99746529,1
99746532,1
99746644,4
99746645,38
99746646,1
99746647,1
99746665,52
99746683,1
99746684,1
99746695,61
99746710,1
99746728,1
99746748,7
99746749,2
99746758,1
99746763,10
99746771,20
99746808,1
99746809,1
99746813,2
99746818,9
99746845,1
99746877,2
99746878,1
99746911,1
99746937,1
99746958,1
99747008,8
99747025,1
99747113,1
99747157,1
99747248,1
99747251,1
99747260,1
99747356,1
99747364,15
99747370,1
99747381,1
99747384,1
99747491,1
99747597,1
99747635,1
99747646,1
99747700,1
99747716,1
99747727,1
99747776,1
99747795,2
99747833,1
99747838,2
99747840,1
99747851,4
99747896,8
99747930,4
99747958,1
99747999,2
99748177,2
99748180,2
99748189,31
99748249,1
99748328,33
99748464,1
99748498,8
99748625,6
99748632,4
99748688,3
99748732,1
99748791,2
99748914,1
99748961,1
99748997,7
99749016,8
99749018,1
99749061,17
99749066,4
99749102,1
99749116,1
99749126,4
99749192,4
99749212,2
99749219,1
99749230,5
99749339,9
99749425,5
99749470,1
99749481,2
99749532,1
99749634,2
99749665,1
99749677,5
99749683,2
99749701,1
99749723,11
99749732,2
99749751,12
99749878,14
99749912,3
99749915,8
99749950,1
99750006,8
99750099,1
99750135,7
99750190,9
99750199,2
99750204,1
99750224,68
99750277,1
99750297,124
99750305,1
99750326,1
99750428,1
99750435,1
99750444,13
99750508,1
99750620,1
99750732,2
99750802,1
99750851,9
99750991,1
99750996,1
99751019,2
99751062,1
99751084,7
99751110,1
99751146,2
99751185,1
99751190,3
99751221,2
99751281,1
99751295,1
99751317,8
99751398,12
99751431,13
99751432,3
99751465,1
99751572,1
99751597,7
99751622,2
99751731,1
99751740,3
99751849,1
99751914,1
99751936,3
99751968,18
99752039,3
99752046,1
99752138,5
99752189,1
99752318,3
99752400,1
99752428,1
99752434,1
99752469,6
99752495,5
99752501,1
99752502,1
99752531,21
99752611,1
99752618,9
99752622,1
99752632,1
99752652,2
99752705,9
99752729,1
99752793,4
99752799,2
99752801,1
99752838,1
99752852,3
99752913,1
99752965,4
99752989,1
99753004,10
99753011,3
99753037,3
99753038,1
99753048,1
99753073,1
99753114,3
99753150,1
99753238,1
99753259,1
99753296,1
99753311,12
99753343,1
99753355,1
99753362,1
99753495,1
99753509,13
99753546,3
99753578,1
99753583,3
99753592,1
99753597,1
99753604,3
99753610,1
99753611,3
99753629,1
99753638,2
99753640,1
99753678,3
99753691,3
99753739,12
99753781,1
99753797,1
99753813,2
99753849,5
99753864,1
99753872,1
99753962,1
99754037,1
99754045,1
99754101,3
99754146,12
99754173,3
99754202,1
99754250,6
99754397,2
99754476,4
99754480,5
99754483,13
99754527,2
99754590,1
99754633,20
99754695,1
99754751,4
99754824,1
99754879,1
99754889,4
99754946,1
99755000,1
99755004,2
99755032,1
99755054,3
99755059,2
99755157,2
99755285,5
99755302,5
99755342,1
99755394,1
99755430,11
99755463,1
99755471,1
99755520,1
99755541,1
99755622,2
99755635,3
99755643,8
99755741,1
99755752,1
99755758,2
99755774,3
99755787,1
99755816,1
99755854,1
99755868,8
99755872,1
99755873,12
99755890,7
99755896,1
99755909,5
99755914,1
99755928,1
99755932,3
99755970,2
99755973,4
99756024,9
99756071,5
99756089,1
99756107,1
99756114,15
99756129,5
99756144,1
99756293,3
99756297,1
99756306,11
99756342,1
99756384,2
99756446,1
99756451,1
99756501,1
99756586,40
99756609,2
99756617,1
99756639,2
99756662,1
99756698,1
99756707,2
99756721,1
99756746,1
99756761,28
99756788,3
99756792,1
99756830,1
99756838,3
99756846,76
99756886,2
99756929,1
99756969,1
99757018,3
99757061,4
99757093,1
99757137,6
99757183,1
99757198,14
99757216,5
99757224,1
99757227,2
99757245,1
99757293,1
99757304,1
99757316,1
99757330,5
99757350,1
99757361,2
99757422,188
99757477,1
99757495,6
99757508,4
99757532,1
99757611,1
99757631,12
99757718,2
99757724,1
99757783,1
99757799,2
99757801,11
99757802,1
99757909,1
99757944,2
99757945,2
99758018,3
99758076,1
99758114,1
99758115,1
99758166,1
99758174,1
99758219,1
99758245,5
99758360,1
99758495,1
99758527,1
99758563,1
99758577,3
99758581,28
99758599,1
99758600,3
99758618,5
99758654,1
99758680,1
99758705,1
99758712,2
99758719,2
99758723,1
99758724,1
99758844,2
99758852,9
99758872,1
99758946,8
99758954,4
99758972,2
99759016,1
99759023,1
99759031,1
99759042,1
99759043,12
99759058,2
99759071,2
99759077,12
99759116,1
99759120,1
99759132,20
99759142,1
99759168,3
99759217,1
99759239,2
99759306,2
99759362,2
99759398,1
99759487,1
99759512,1
99759600,2
99759646,2
99759709,1
99759733,4
99759753,1
99759770,1
99759776,1
99759797,2
99759814,3
99759827,5
99759897,2
99759899,2
99759920,1
99760141,1
99760142,3
99760145,4
99760170,8
99760234,1
99760284,1
99760298,1
99760316,4
99760383,1
99760413,2
99760418,1
99760457,1
99760464,45
99760498,1
99760540,1
99760551,1
99760552,1
99760640,2
99760654,2
99760676,24
99760797,2
99760886,1
99760912,1
99760920,1
99760932,3
99760989,1
99761034,74
99761041,1
99761069,1
99761077,1
99761100,1
99761143,3
99761165,3
99761221,3
99761227,20
99761270,2
99761289,2
99761310,1
99761312,1
99761346,19
99761352,8
99761380,2
99761418,2
99761431,1
99761443,1
99761459,2
99761481,1
99761494,1
99761508,6
99761563,2
99761602,2
99761642,2
99761668,13
99761687,62
99761706,2
99761732,1
99761734,1
99761749,1
99761761,2
99761769,2
99761799,3
99761814,2
99761901,1
99761976,1
99761990,1
99762019,1
99762048,2
99762072,1
99762168,2
99762180,2
99762302,1
99762308,2
99762328,124
99762341,6
99762377,4
99762426,1
99762441,2
99762471,3
99762499,1
99762522,1
99762523,11
99762531,1
99762539,1
99762549,1
99762560,2
99762578,3
99762603,1
99762616,1
99762648,2
99762673,1
99762690,3
99762696,3
99762720,1
99762727,2
99762736,2
99762811,4
99762831,2
99762849,1
99762852,3
99762920,1
99762927,2
99762990,1
99763017,1
99763036,3
99763062,1
99763070,50
99763076,1
99763148,4
99763163,2
99763167,1
99763173,3
99763186,3
99763235,4
99763259,1
99763289,3
99763329,1
99763331,1
99763360,4
99763381,5
99763396,1
99763416,1
99763423,2
99763425,2
99763477,1
99763500,1
99763502,62
99763528,2
99763575,2
99763588,1
99763646,1
99763657,1
99763796,1
99763919,1
99763944,5
99763993,1
99764016,11
99764024,2
99764064,1
99764066,1
99764118,1
99764312,4
99764327,1
99764388,1
99764422,1
99764423,1
99764511,1
99764532,2
99764597,5
99764635,2
99764646,2
99764657,11
99764696,1
99764734,1
99764780,4
99764833,3
99764874,1
99764969,1
99764989,1
99765175,1
99765198,2
99765220,3
99765221,1
99765286,8
99765287,17
99765478,2
99765483,1
99765484,2
99765488,1
99765533,61
99765560,1
99765561,1
99765565,2
99765579,1
99765606,1
99765634,1
99765650,1
99765666,3
99765694,2
99765718,2
99765742,2
99765880,1
99765900,2
99765923,1
99765951,1
99766000,1
99766043,1
99766059,1
99766063,1
99766107,66
99766114,1
99766159,2
99766219,1
99766221,1
99766227,1
99766242,2
99766340,3
99766359,2
99766376,1
99766449,1
99766454,1
99766510,2
99766545,1
99766568,1
99766575,3
99766581,3
99766624,1
99766665,3
99766669,6
99766706,2
99766823,1
99766841,1
99766842,1
99766875,1
99766925,8
99766951,5
99766971,1
99766994,1
99767000,2
99767044,15
99767072,1
99767172,42
99767205,1
99767217,3
99767235,36
99767238,1
99767278,2
99767305,11
99767313,2
99767321,124
99767339,1
99767383,1
99767445,3
99767447,4
99767482,1
99767492,1
99767494,1
99767573,1
99767656,1
99767785,3
99767835,1
99767855,1
99767887,1
99767894,25
99767899,1
99767916,2
99767932,1
99767947,1
99768004,1
99768016,1
99768025,1
99768036,1
99768090,14
99768105,1
99768145,1
99768172,1
99768224,1
99768228,2
99768241,1
99768242,2
99768243,1
99768250,1
99768260,2
99768386,3
99768444,120
99768457,2
99768537,1
99768558,179
99768575,1
99768607,1
99768631,1
99768634,1
99768645,1
99768654,1
99768658,1
99768662,17
99768673,1
99768681,1
99768688,1
99768700,9
99768746,1
99768755,1
99768775,1
99768804,1
99768833,1
99768858,3
99768872,1
99768887,1
99768966,6
99768979,1
99768991,3
99769032,1
99769044,3
99769075,1
99769087,1
99769106,1
99769129,1
99769169,1
99769182,46
99769188,1
99769202,5
99769209,1
99769211,1
99769222,1
99769240,2
99769248,1
99769283,1
99769342,5
99769366,1
99769367,2
99769372,1
99769395,1
99769405,3
99769415,4
99769492,6
99769498,1
99769523,188
99769532,1
99769564,1
99769580,1
99769613,1
99769618,2
99769619,1
99769659,2
99769691,1
99769699,6
99769715,3
99769816,15
99769817,1
99769884,1
99769895,7
99769924,1
99769947,1
99769959,1
99769973,1
99769985,1
99770007,14
99770050,4
99770068,2
99770075,4
99770182,1
99770205,1
99770206,10
99770252,3
99770293,43
99770302,1
99770307,8
99770385,5
99770410,3
99770433,1
99770534,2
99770574,1
99770595,1
99770615,1
99770622,2
99770643,1
99770655,1
99770694,1
99770714,272
99770754,1
99770763,48
99770869,1
99770891,1
99770902,1
99770981,2
99771019,1
99771036,4
99771062,12
99771074,1
99771121,1
99771178,3
99771189,2
99771239,1
99771249,1
99771276,5
99771311,3
99771326,1
99771346,3
99771370,3
99771409,1
99771454,1
99771459,1
99771477,2
99771512,8
99771535,2
99771541,1
99771597,46
99771607,2
99771705,2
99771739,2
99771759,6
99771843,1
99771856,1
99771860,1
99771867,1
99771871,1
99771883,1
99771916,2
99771948,1
99771958,1
99771966,1
99771979,1
99771989,7
99771997,1
99772009,1
